,slot,flight,eta,fpfs,time,priority,margins,airline,cost,num,type,new slot,new arrival,eta slot,instance
3201,1,FB1,1,2,2,0.0,34,B,1.5766873244334911,1,B738,1,2,1,160
3202,2,FA2,2,4,4,0.0,21,A,1.5916819872247827,2,A320,2,4,1,160
3203,3,FC3,3,6,6,0.012681583884736836,31,C,1.547503588788542,3,E190,3,6,2,160
3204,4,FB4,4,8,8,0.004924208825693777,28,B,1.5689233867951562,4,B733,4,8,2,160
3205,5,FC8,8,10,16,0.5956291721959419,36,C,0.6338029322802778,8,AT72,5,10,4,160
3206,6,FD10,10,12,20,0.45026141735520653,35,D,0.78743096683709,10,B734,6,12,5,160
3207,7,FB9,9,14,18,0.08680016643083599,39,B,1.4398306022632745,9,B744,7,14,5,160
3208,8,FC5,5,16,10,0.4706503846284025,29,C,0.829692241267531,5,AT43,8,16,3,160
3209,9,FB7,7,18,14,0.6097483964742187,43,B,0.6153047566189437,7,B733,9,18,4,160
3210,10,FD13,13,20,26,0.48435835557442375,47,D,0.7385914167750002,13,B752,10,20,7,160
3211,11,FA14,14,22,28,0.5343589806854954,40,A,0.7411524229558841,14,A320,11,22,7,160
3212,12,FA12,12,24,24,0.12963824467614127,46,A,1.3853391283183296,12,B733,12,24,6,160
3213,13,FD18,18,26,36,0.4401436953902529,58,D,0.8019233234599834,18,A321,13,26,9,160
3214,14,FA11,11,28,22,0.02740172912448635,45,A,1.5480671485585251,11,DH8D,14,28,6,160
3215,15,FC19,19,30,38,0.0,40,C,1.5673804555144455,19,A319,15,30,10,160
3216,16,FD16,16,32,32,0.05899867467581288,57,D,1.3478653432513001,16,B733,16,32,8,160
3217,17,FB17,17,34,34,0.06524640212450272,50,B,1.4738141492388972,17,B735,17,34,9,160
3218,18,FD6,6,36,12,0.0,37,D,1.4323734802253791,6,AT43,18,36,3,160
3219,19,FC15,15,38,30,0.5273040834650301,58,C,0.7408943409783995,15,AT43,19,38,8,160
3220,0,FC0,0,0,0,0.10507712257983348,18,C,1.3594181276879347,0,A319,0,0,0,161
3221,1,FB1,1,2,2,0.04499081540085981,30,B,1.4793525484354457,1,B738,1,2,1,161
3222,2,FD2,2,4,4,0.1649733502978027,19,D,1.4511914115687874,2,A320,2,4,1,161
3223,3,FB5,5,6,10,0.012353770876514014,36,B,1.5299088108977361,5,A321,3,6,3,161
3224,4,FC4,4,8,8,0.049663037156345125,19,C,1.4435939982066295,4,B738,4,8,2,161
3225,5,FB10,10,10,20,0.5234039845123586,32,B,0.738268847520837,10,B752,5,10,5,161
3226,6,FA6,6,12,12,0.07479931918860494,27,A,1.460545886237067,6,A320,6,12,3,161
3227,7,FB7,7,14,14,0.0,49,B,1.5490453623819291,7,B738,7,14,4,161
3228,8,FA16,16,16,32,0.0,33,A,1.5786260392244607,16,B763,8,16,8,161
3229,9,FA13,13,18,26,0.02938202869153772,50,A,1.532242803646759,13,A321,9,18,7,161
3230,10,FB3,3,20,6,0.05298052804435016,39,B,1.4669761211182828,3,DH8D,10,20,2,161
3231,11,FD19,19,22,38,0.1251741973225473,39,D,1.5203582926569552,19,B744,11,22,10,161
3232,12,FC12,12,24,24,0.6588657545945991,38,C,0.5181944599696703,12,A319,12,24,6,161
3233,13,FA8,8,26,16,0.5533956597580496,29,A,0.7050212407366035,8,B734,13,26,4,161
3234,14,FD18,18,28,36,0.1939702771979065,46,D,1.4007977010275419,18,B763,14,28,9,161
3235,15,FC17,17,30,34,0.0,39,C,1.5190338318389949,17,B735,15,30,9,161
3236,16,FA9,9,32,18,0.07076787580089738,47,A,1.4669100277445615,9,DH8D,16,32,5,161
3237,17,FC15,15,34,30,0.009019962384377744,59,C,1.50533220381521,15,DH8D,17,34,8,161
3238,18,FD11,11,36,22,0.08875200416793616,41,D,1.583656360946538,11,A320,18,36,6,161
3239,19,FD14,14,38,28,0.0,42,D,1.737898319875585,14,B734,19,38,7,161
3240,0,FD0,0,0,0,0.011019816800697524,17,D,1.5019905588837903,0,AT72,0,0,0,162
3241,1,FB1,1,2,2,0.06845398383795587,37,B,1.5273374206996944,1,A320,1,2,1,162
3242,2,FA2,2,4,4,0.33914559046422943,38,A,0.6054194774691126,2,B738,2,4,1,162
3243,3,FC3,3,6,6,0.5036051739374707,40,C,0.7656507949105194,3,A332,3,6,2,162
3244,4,FB4,4,8,8,0.06252907689922482,30,B,1.5370517363906897,4,AT72,4,8,2,162
3245,5,FD8,8,10,16,0.0,43,D,1.5187266483185986,8,B752,5,10,4,162
3246,6,FD5,5,12,10,0.028984947241516457,29,D,1.4747064365427989,5,B734,6,12,3,162
3247,7,FB12,12,14,24,0.5545870491308934,36,B,0.7302869162915536,12,A319,7,14,6,162
3248,8,FD6,6,16,12,0.07589925443471635,21,D,1.4034564280210813,6,B735,8,16,3,162
3249,9,FC9,9,18,18,0.6383207952474969,46,C,0.5578623226553853,9,B763,9,18,5,162
3250,10,FA17,17,20,34,0.15543569586271544,61,A,0.7737191010937534,17,A321,10,20,9,162
3251,11,FC13,13,22,26,0.0,48,C,1.5424229961939064,13,A320,11,22,7,162
3252,12,FB15,15,24,30,0.09514545592242707,41,B,1.4835748116381118,15,A321,12,24,8,162
3253,13,FC11,11,26,22,0.460960499570498,48,C,0.8314269213193389,11,B734,13,26,6,162
3254,14,FA18,18,28,36,0.0,54,A,0.9161162711986757,18,B738,14,28,9,162
3255,15,FB7,7,30,14,0.0,47,B,1.6395727040863768,7,AT43,15,30,4,162
3256,16,FC16,16,32,32,0.06247819143511357,55,C,1.446055196963782,16,B733,16,32,8,162
3257,17,FA10,10,34,20,0.028738192613999902,35,A,0.8897887453401487,10,A319,17,34,5,162
3258,18,FA14,14,36,28,0.3158122481913207,53,A,0.6267955319867723,14,B733,18,36,7,162
3259,19,FD19,19,38,38,0.49296722833771434,43,D,0.7700441818943524,19,B734,19,38,10,162
3260,0,FA0,0,0,0,0.5929460133829033,23,A,0.6579045333240165,0,A319,0,0,0,163
3261,1,FC2,2,2,4,0.0,19,C,1.5063835836048398,2,B738,1,2,1,163
3262,2,FC1,1,4,2,0.6504793349081228,43,C,0.5265121920250491,1,AT43,2,4,1,163
3263,3,FA3,3,6,6,0.05040127150579343,47,A,1.5347971739747126,3,B738,3,6,2,163
3264,4,FA4,4,8,8,0.535515937318793,47,A,0.7507263914409918,4,DH8D,4,8,2,163
3265,5,FD5,5,10,10,0.43311476846194996,49,D,0.45676791152179064,5,B752,5,10,3,163
3266,6,FB11,11,12,22,0.0,35,B,1.4749226492338092,11,A320,6,12,6,163
3267,7,FD12,12,14,24,0.08157918799906361,31,D,0.740017789946001,12,B763,7,14,6,163
3268,8,FC14,14,16,28,0.4767061443697226,56,C,0.7882812735227309,14,A332,8,16,7,163
3269,9,FA9,9,18,18,0.0,28,A,1.6162586658139952,9,A320,9,18,5,163
3270,10,FB13,13,20,26,0.5795246254766582,31,B,0.6201686533295454,13,B733,10,20,7,163
3271,11,FB6,6,22,12,0.45207157658600816,24,B,0.8081520418522692,6,B733,11,22,3,163
3272,12,FD7,7,24,14,0.0,49,D,0.8057502402779244,7,A320,12,24,4,163
3273,13,FB10,10,26,20,0.568539924951661,47,B,0.6363702369289144,10,E190,13,26,5,163
3274,14,FC15,15,28,30,0.5947073111859268,39,C,0.6105262529845847,15,A319,14,28,8,163
3275,15,FC8,8,30,16,0.04493546382623248,42,C,1.438693538575334,8,AT43,15,30,4,163
3276,16,FA16,16,32,32,0.5938530070722678,53,A,0.6564385969137425,16,B735,16,32,8,163
3277,17,FD18,18,34,36,0.26262149764310827,46,D,0.5941429054498416,18,DH8D,17,34,9,163
3278,18,FD17,17,36,34,0.2347036702363341,35,D,0.6166377015908875,17,AT72,18,36,9,163
3279,19,FB19,19,38,38,0.55049473267834,59,B,0.6629854997226144,19,AT43,19,38,10,163
3280,0,FA0,0,0,0,0.0,28,A,1.5230257712874398,0,A321,0,0,0,164
3281,1,FA1,1,2,2,0.5932488839332124,27,A,0.6194924322696462,1,A320,1,2,1,164
3282,2,FC2,2,4,4,0.5272357018145837,26,C,0.7351487808989071,2,E190,2,4,1,164
3283,3,FA5,5,6,10,0.588878578937835,35,A,0.6261485194059921,5,B763,3,6,3,164
3284,4,FD4,4,8,8,0.17544613586010993,26,D,1.3500571086971016,4,B752,4,8,2,164
3285,5,FA3,3,10,6,0.471610883001647,32,A,0.8047502424563058,3,B752,5,10,2,164
3286,6,FB9,9,12,18,0.08540808370061292,30,B,1.4580174291604153,9,A320,6,12,5,164
3287,7,FD14,14,14,28,0.5579514513122841,55,D,0.7237741662488151,14,B734,7,14,7,164
3288,8,FC8,8,16,16,0.5638177513293923,42,C,0.6782636709047349,8,B744,8,16,4,164
3289,9,FB17,17,18,34,0.09959754396393872,49,B,1.435396979530795,17,B734,9,18,9,164
3290,10,FB10,10,20,20,0.0,43,B,1.5941726612452811,10,B734,10,20,5,164
3291,11,FC15,15,22,30,0.0,48,C,1.5550006286866116,15,B752,11,22,8,164
3292,12,FB6,6,24,12,0.00798426105263439,37,B,1.581444370554926,6,AT72,12,24,3,164
3293,13,FA13,13,26,26,0.0013045083441766137,43,A,1.5210389714603993,13,B763,13,26,7,164
3294,14,FD18,18,28,36,0.5393566603415123,56,D,0.7542197572849005,18,A321,14,28,9,164
3295,15,FC11,11,30,22,0.5020053194166861,36,C,0.7743820413896414,11,A320,15,30,6,164
3296,16,FD7,7,32,14,0.0,50,D,1.6373182728400348,7,AT72,16,32,4,164
3297,17,FB12,12,34,24,0.04792048354700151,56,B,1.517779136460997,12,AT72,17,34,6,164
3298,18,FD16,16,36,32,0.10467310431884802,40,D,1.4659350864638938,16,AT43,18,36,8,164
3299,19,FC19,19,38,38,0.6076843327462008,51,C,0.6100511092232652,19,AT72,19,38,10,164
3300,0,FC0,0,0,0,0.0,25,C,1.512975875359419,0,B734,0,0,0,165
3301,1,FA1,1,2,2,0.5083701928096582,33,A,0.7403362279570282,1,AT43,1,2,1,165
3302,2,FB2,2,4,4,0.5582615799233825,38,B,0.7013641668763185,2,B738,2,4,1,165
3303,3,FD5,5,6,10,0.5656714936059705,33,D,0.6814695796771304,5,B738,3,6,3,165
3304,4,FB4,4,8,8,0.5555402202894761,39,B,0.705684968612501,4,B735,4,8,2,165
3305,5,FD7,7,10,14,0.0,30,D,1.569018771839237,7,A320,5,10,4,165
3306,6,FC9,9,12,18,0.5003328366746709,27,C,0.7559843638204975,9,A321,6,12,5,165
3307,7,FD3,3,14,6,0.5222510923376672,21,D,0.7495970043478904,3,B734,7,14,2,165
3308,8,FA11,11,16,22,0.3841584051680603,39,A,0.9273844601541802,11,B744,8,16,6,165
3309,9,FC10,10,18,20,0.5693648165353555,50,C,0.6515406436629845,10,B738,9,18,5,165
3310,10,FC15,15,20,30,0.5652379527320592,32,C,0.6577844890382658,15,B733,10,20,8,165
3311,11,FA8,8,22,16,0.0,39,A,1.5058814928005295,8,B744,11,22,4,165
3312,12,FB19,19,24,38,0.5489024205261941,39,B,0.716224044883156,19,B763,12,24,10,165
3313,13,FA13,13,26,26,0.6102502868320724,45,A,0.5869168798838971,13,DH8D,13,26,7,165
3314,14,FB12,12,28,24,0.0,46,B,1.587736395567925,12,B752,14,28,6,165
3315,15,FC6,6,30,12,0.536494316516682,28,C,0.7012729172022388,6,AT72,15,30,3,165
3316,16,FD16,16,32,32,0.5870666809346441,46,D,0.6479001291314245,16,B738,16,32,8,165
3317,17,FD17,17,34,34,0.5387359982256352,58,D,0.7237318775576655,17,A319,17,34,9,165
3318,18,FA18,18,36,36,0.6087228405496963,61,A,0.5892170329717741,18,AT72,18,36,9,165
3319,19,FB14,14,38,28,0.5790862846176837,41,B,0.6683000253062222,14,A321,19,38,7,165
3320,0,FC0,0,0,0,0.0,15,C,1.6004990874395513,0,B735,0,0,0,166
3321,1,FD1,1,2,2,0.494051553782634,22,D,0.8432704203519035,1,B744,1,2,1,166
3322,2,FD2,2,4,4,0.5252972307042474,23,D,0.7911928711295292,2,DH8D,2,4,1,166
3323,3,FA3,3,6,6,0.05898394645245608,36,A,1.561411811718938,3,B735,3,6,2,166
3324,4,FC4,4,8,8,0.5481612872372155,22,C,0.7231674474466983,4,B744,4,8,2,166
3325,5,FC8,8,10,16,0.003914114564539828,34,C,1.5942345506508715,8,A332,5,10,4,166
3326,6,FD6,6,12,12,0.0,28,D,1.6667121455880842,6,A321,6,12,3,166
3327,7,FB7,7,14,14,0.0,27,B,1.5978250709996098,7,B744,7,14,4,166
3328,8,FC5,5,16,10,0.5832255887266902,24,C,0.6670470649110887,5,A319,8,16,3,166
3329,9,FA17,17,18,34,0.627635567840841,59,A,0.6178579211751467,17,B744,9,18,9,166
3330,10,FB11,11,20,22,0.5915624845373644,49,B,0.6526117021429899,11,A332,10,20,6,166
3331,11,FB16,16,22,32,0.6208224286892465,50,B,0.6058594298010642,16,B752,11,22,8,166
3332,12,FC12,12,24,24,0.1348017367878538,56,C,1.3847490307253247,12,B733,12,24,6,166
3333,13,FA13,13,26,26,0.07730686668928433,57,A,1.531008904164798,13,B734,13,26,7,166
3334,14,FA9,9,28,18,0.0,53,A,1.6592828632758805,9,B734,14,28,5,166
3335,15,FD15,15,30,30,0.09920712507631801,37,D,1.5013624252945088,15,A332,15,30,8,166
3336,16,FB10,10,32,20,0.015585666074391824,53,B,1.5729219029977184,10,B752,16,32,5,166
3337,17,FA14,14,34,28,0.583877990960078,36,A,0.6904641186318736,14,AT43,17,34,7,166
3338,18,FD18,18,36,36,0.09492001924308091,33,D,1.5085077966561866,18,B734,18,36,9,166
3339,19,FB19,19,38,38,0.06976152455917495,42,B,1.486358358067805,19,AT72,19,38,10,166
3340,0,FC0,0,0,0,0.5717862150854215,40,C,0.6830415222352335,0,A321,0,0,0,167
3341,1,FB1,1,2,2,0.5531814341873482,16,B,0.6956035789216907,1,B735,1,2,1,167
3342,2,FD2,2,4,4,0.05729935154107724,39,D,0.725970514029062,2,B752,2,4,1,167
3343,3,FC3,3,6,6,0.05310847880145164,44,C,1.5103816103447285,3,B733,3,6,2,167
3344,4,FA4,4,8,8,0.0,41,A,1.6262593460957828,4,A321,4,8,2,167
3345,5,FC5,5,10,10,0.0,42,C,1.5950946613535313,5,B733,5,10,3,167
3346,6,FB11,11,12,22,0.06503863580058145,28,B,1.4555403934654647,11,A321,6,12,6,167
3347,7,FD8,8,14,16,0.12447295683909132,28,D,0.6742403525540436,8,B734,7,14,4,167
3348,8,FD16,16,16,32,0.0,53,D,0.7700965467837964,16,A332,8,16,8,167
3349,9,FA13,13,18,26,0.5649124642826735,49,A,0.7075651713300849,13,B744,9,18,7,167
3350,10,FC12,12,20,24,0.12739348841045395,30,C,1.3918899880988131,12,B752,10,20,6,167
3351,11,FB17,17,22,34,0.0,37,B,1.5567920228573333,17,B744,11,22,9,167
3352,12,FC10,10,24,20,0.5194664578203065,48,C,0.766496487732131,10,DH8D,12,24,5,167
3353,13,FA15,15,26,30,0.5477775442916656,57,A,0.735430995110065,15,B744,13,26,8,167
3354,14,FB14,14,28,28,0.7008476202153573,47,B,0.4657180384675192,14,A332,14,28,7,167
3355,15,FA9,9,30,18,0.5774853026921754,39,A,0.6871184753596806,9,B738,15,30,5,167
3356,16,FD19,19,32,38,0.012598199086463646,34,D,0.7603947171716159,19,E190,16,32,10,167
3357,17,FB6,6,34,12,0.07034429196781589,41,B,1.4472805902682904,6,AT72,17,34,3,167
3358,18,FA18,18,36,36,0.49977756955041297,37,A,0.8134914026453886,18,E190,18,36,9,167
3359,19,FD7,7,38,14,0.1448121617528626,36,D,0.6585772010856203,7,AT43,19,38,4,167
3360,0,FC0,0,0,0,0.05977658506349526,21,C,1.5252890613297263,0,B734,0,0,0,168
3361,1,FB1,1,2,2,0.5077363662630685,21,B,0.8227179670880477,1,A321,1,2,1,168
3362,2,FC3,3,4,6,0.08640938712457247,33,C,1.4820836688549344,3,B738,2,4,2,168
3363,3,FC6,6,6,12,0.0,34,C,1.622262365623741,6,DH8D,3,6,3,168
3364,4,FD4,4,8,8,0.503930535206843,43,D,0.7907864223027417,4,B763,4,8,2,168
3365,5,FB5,5,10,10,0.0,33,B,1.671295441514806,5,DH8D,5,10,3,168
3366,6,FC7,7,12,14,0.5388782343659811,28,C,0.7480604863580397,7,B752,6,12,4,168
3367,7,FC2,2,14,4,0.5635878391157236,18,C,0.7079750245030947,2,AT72,7,14,1,168
3368,8,FA9,9,16,18,0.5209514868210074,45,A,0.7432832930339548,9,A332,8,16,5,168
3369,9,FA16,16,18,32,0.02498122156707716,59,A,1.5128220805745052,16,B752,9,18,8,168
3370,10,FD19,19,20,38,0.05008300546205524,42,D,1.5142666801885294,19,B752,10,20,10,168
3371,11,FD11,11,22,22,0.10103971623852026,48,D,1.4330363730095979,11,B733,11,22,6,168
3372,12,FD12,12,24,24,0.0,55,D,1.5941042100474196,12,B733,12,24,6,168
3373,13,FB18,18,26,36,0.5553377547079744,51,B,0.7431619835703008,18,A321,13,26,9,168
3374,14,FA8,8,28,16,0.64371500759664,35,A,0.5528055617056031,8,A319,14,28,4,168
3375,15,FB13,13,30,26,0.6245984672930838,46,B,0.6274068703507405,13,A320,15,30,7,168
3376,16,FA17,17,32,34,0.6679043355606307,34,A,0.515273823581545,17,A319,16,32,9,168
3377,17,FA14,14,34,28,0.0,43,A,1.551582506960486,14,DH8D,17,34,7,168
3378,18,FB15,15,36,30,0.6373692180660964,39,B,0.6060631727990827,15,B735,18,36,8,168
3379,19,FD10,10,38,20,0.5633974458454576,28,D,0.6959899696952125,10,DH8D,19,38,5,168
3380,0,FB0,0,0,0,0.005416404998281221,35,B,1.4841621639889313,0,AT72,0,0,0,169
3381,1,FC1,1,2,2,0.0,24,C,1.5209997165095475,1,B738,1,2,1,169
3382,2,FC2,2,4,4,0.49089979795088123,45,C,0.774341262991663,2,A319,2,4,1,169
3383,3,FB5,5,6,10,0.053541866705353214,42,B,1.412347195645309,5,A321,3,6,3,169
3384,4,FA4,4,8,8,0.6630579312080618,36,A,0.4623481268927252,4,B752,4,8,2,169
3385,5,FB10,10,10,20,0.0,32,B,1.4922447659981426,10,B763,5,10,5,169
3386,6,FC6,6,12,12,0.47616670438604447,49,C,0.7967502941270883,6,E190,6,12,3,169
3387,7,FA11,11,14,22,0.5118240692832519,31,A,0.6698695356452374,11,B738,7,14,6,169
3388,8,FD16,16,16,32,0.6425835502880232,52,D,0.5872387554284828,16,B744,8,16,8,169
3389,9,FC13,13,18,26,0.5367618244282223,29,C,0.7045851337210739,13,B733,9,18,7,169
3390,10,FB19,19,20,38,0.5323880499925377,37,B,0.6977914849168207,19,A320,10,20,10,169
3391,11,FA7,7,22,14,0.0,50,A,1.3721887817404754,7,A319,11,22,4,169
3392,12,FA15,15,24,30,0.4138904031889765,44,A,0.8042530136145196,15,E190,12,24,8,169
3393,13,FC9,9,26,18,0.011150332100768878,48,C,1.5040400645452907,9,DH8D,13,26,5,169
3394,14,FD14,14,28,28,0.009111658301963588,38,D,1.6280393278380476,14,A321,14,28,7,169
3395,15,FA12,12,30,24,0.4481487439969438,36,A,0.7572441026767849,12,AT43,15,30,6,169
3396,16,FD8,8,32,16,0.5749768096447179,34,D,0.698317297744999,8,B738,16,32,4,169
3397,17,FD17,17,34,34,0.0,50,D,1.6430098723819446,17,B734,17,34,9,169
3398,18,FD18,18,36,36,0.2267789648862173,35,D,1.2704097942253312,18,A319,18,36,9,169
3399,19,FB3,3,38,6,0.4476153036466064,29,B,0.824293171950825,3,A319,19,38,2,169
3400,0,FB0,0,0,0,0.1444088261221984,41,B,1.3468402923190868,0,B744,0,0,0,170
3401,1,FA1,1,2,2,0.6122839652741441,34,A,0.6287441382881936,1,E190,1,2,1,170
3402,2,FB3,3,4,6,0.02220781464243582,24,B,1.5392046493251796,3,B734,2,4,2,170
3403,3,FB4,4,6,8,0.0,43,B,1.5741633778370965,4,E190,3,6,2,170
3404,4,FB2,2,8,4,0.012321956462507777,39,B,1.5547666052305136,2,AT72,4,8,1,170
3405,5,FD8,8,10,16,0.4624882072418365,37,D,0.8137227475851393,8,A332,5,10,4,170
3406,6,FA6,6,12,12,0.0,22,A,1.6216614273710979,6,A321,6,12,3,170
3407,7,FC14,14,14,28,0.5561813116019398,49,C,0.685900843297822,14,A321,7,14,7,170
3408,8,FD9,9,16,18,0.07833581732864991,42,D,1.3952793616410426,9,B734,8,16,5,170
3409,9,FD5,5,18,10,0.047350370594977154,45,D,1.442187286622367,5,A319,9,18,3,170
3410,10,FA16,16,20,32,0.5286675176878488,33,A,0.7643417060326858,16,A319,10,20,8,170
3411,11,FD12,12,22,24,0.5743624745361413,52,D,0.6443596984515287,12,B733,11,22,6,170
3412,12,FD11,11,24,22,0.0,36,D,1.5138695718835107,11,AT43,12,24,6,170
3413,13,FB13,13,26,26,0.11188105409760352,44,B,1.398044319802838,13,B734,13,26,7,170
3414,14,FC15,15,28,30,0.5653604228317319,36,C,0.6717149599679337,15,B763,14,28,8,170
3415,15,FC17,17,30,34,0.5663298652680164,61,C,0.6702167324215088,17,B734,15,30,9,170
3416,16,FA18,18,32,36,0.7163448811996463,52,A,0.4599925648348998,18,AT72,16,32,9,170
3417,17,FC7,7,34,14,0.5145281743142327,27,C,0.750273801756962,7,A319,17,34,4,170
3418,18,FA10,10,36,20,0.061688185979727916,39,A,1.5216240756432786,10,AT72,18,36,5,170
3419,19,FC19,19,38,38,0.0,44,C,1.545452819423951,19,B733,19,38,10,170
3420,0,FA0,0,0,0,0.461294438652587,39,A,0.8002520500907812,0,DH8D,0,0,0,171
3421,1,FC1,1,2,2,0.03667461637566238,45,C,1.55718038292452,1,AT43,1,2,1,171
3422,2,FD2,2,4,4,0.05516377359947411,18,D,1.488374986251166,2,A319,2,4,1,171
3423,3,FC4,4,6,8,0.0071604033680686685,34,C,1.6048890328720262,4,B752,3,6,2,171
3424,4,FC3,3,8,6,0.0,24,C,1.6164635640201968,3,DH8D,4,8,2,171
3425,5,FA8,8,10,16,0.5131104146073524,43,A,0.7232789427749015,8,B763,5,10,4,171
3426,6,FB6,6,12,12,0.4616163716772158,42,B,0.7985918292912834,6,B752,6,12,3,171
3427,7,FB11,11,14,22,0.5410315942092284,30,B,0.6807941391330844,11,A320,7,14,6,171
3428,8,FA5,5,16,10,0.0,27,A,1.48550916773383,5,B752,8,16,3,171
3429,9,FD12,12,18,24,0.0,55,D,1.5752729887605181,12,B738,9,18,6,171
3430,10,FC17,17,20,34,0.5809648155395013,39,C,0.6773551077228782,17,A320,10,20,9,171
3431,11,FB15,15,22,30,0.5996611463097411,52,B,0.59382811936696,15,A332,11,22,8,171
3432,12,FD9,9,24,18,0.030173500082544713,27,D,1.527741489104122,9,B734,12,24,5,171
3433,13,FA19,19,26,38,0.4927962436987866,58,A,0.7534558298944878,19,B763,13,26,10,171
3434,14,FB7,7,28,14,0.0,49,B,1.4833137325871528,7,A319,14,28,4,171
3435,15,FB14,14,30,28,0.4238357256162075,35,B,0.8546323804195917,14,AT72,15,30,7,171
3436,16,FD18,18,32,36,0.6519168264439754,44,D,0.548326021144845,18,DH8D,16,32,9,171
3437,17,FC10,10,34,20,0.10983914712301579,40,C,1.438912584792788,10,B733,17,34,5,171
3438,18,FD16,16,36,32,0.14819261132663542,33,D,1.3418291710037833,16,AT43,18,36,8,171
3439,19,FA13,13,38,26,0.5098511580641729,45,A,0.7281205982497911,13,A319,19,38,7,171
3440,0,FA0,0,0,0,0.06366002087903633,37,A,1.5379578098476065,0,B735,0,0,0,172
3441,1,FB1,1,2,2,0.5754862640630369,22,B,0.7303212198650446,1,B738,1,2,1,172
3442,2,FD2,2,4,4,0.009832957789573826,30,D,1.5490439799272104,2,B763,2,4,1,172
3443,3,FD3,3,6,6,0.0,38,D,1.5644269238341444,3,B733,3,6,2,172
3444,4,FA4,4,8,8,0.6049307220574791,21,A,0.6489094719772298,4,B735,4,8,2,172
3445,5,FD9,9,10,18,0.5936250424455907,25,D,0.6357439247700755,9,B733,5,10,5,172
3446,6,FB6,6,12,12,0.6800449071045906,49,B,0.5504415380804243,6,B744,6,12,3,172
3447,7,FB12,12,14,24,0.18909187240598857,33,B,1.3950630163610964,12,A332,7,14,6,172
3448,8,FC10,10,16,20,0.4933367347961507,52,C,0.8354761034728584,10,B752,8,16,5,172
3449,9,FD5,5,18,10,0.006451906427587306,32,D,1.5543333877087682,5,DH8D,9,18,3,172
3450,10,FC8,8,20,16,0.5525360818052623,23,C,0.7378577380533511,8,A320,10,20,4,172
3451,11,FC17,17,22,34,0.056012358021438335,53,C,1.5566139702855026,17,B734,11,22,9,172
3452,12,FB16,16,24,32,0.10847654644461913,49,B,1.5337513041875896,16,B752,12,24,8,172
3453,13,FA13,13,26,26,0.6263589440374944,35,A,0.6137131735384388,13,B738,13,26,7,172
3454,14,FD14,14,28,28,0.11372114638441078,48,D,1.3865185006210883,14,AT72,14,28,7,172
3455,15,FA15,15,30,30,0.6049230348713037,54,A,0.6489220983397452,15,DH8D,15,30,8,172
3456,16,FB7,7,32,14,0.0,36,B,1.7203712342855533,7,A319,16,32,4,172
3457,17,FC19,19,34,38,0.0,53,C,1.6489770639612398,19,B733,17,34,10,172
3458,18,FA18,18,36,36,0.0,53,A,1.6425207127131771,18,AT72,18,36,9,172
3459,19,FC11,11,38,22,0.06864670207744694,45,C,1.5357802267189493,11,AT43,19,38,6,172
3460,0,FD0,0,0,0,0.07369715179481362,26,D,1.4822382315663665,0,B738,0,0,0,173
3461,1,FC1,1,2,2,0.7073259166779062,34,C,0.47360510677529677,1,B744,1,2,1,173
3462,2,FD2,2,4,4,0.0453336738449438,27,D,1.52762450181151,2,A332,2,4,1,173
3463,3,FD3,3,6,6,0.0,40,D,1.6001659008588456,3,AT43,3,6,2,173
3464,4,FA7,7,8,14,0.0,46,A,1.6918088475169324,7,A320,4,8,4,173
3465,5,FB5,5,10,10,0.0,30,B,1.6287663066354798,5,B738,5,10,3,173
3466,6,FC6,6,12,12,0.0,24,C,1.6181996758971133,6,B733,6,12,3,173
3467,7,FA13,13,14,26,0.09876507045383764,43,A,1.5247172274974967,13,B744,7,14,7,173
3468,8,FB16,16,16,32,0.03353665166927644,58,B,1.5741429383591918,16,A321,8,16,8,173
3469,9,FA18,18,18,36,0.6494231136275174,49,A,0.5931090780999044,18,B763,9,18,9,173
3470,10,FC15,15,20,30,0.06079044498932795,53,C,1.5198285975177415,15,A319,10,20,8,173
3471,11,FC10,10,22,20,0.15196197787748733,52,C,1.372294852547079,10,B735,11,22,5,173
3472,12,FB17,17,24,34,0.6326604783412487,45,B,0.5983102359733682,17,B763,12,24,9,173
3473,13,FA9,9,26,18,0.6757944693716693,33,A,0.5484937851309317,9,B752,13,26,5,173
3474,14,FD14,14,28,28,0.5494788920124565,42,D,0.7209085146188129,14,B738,14,28,7,173
3475,15,FC11,11,30,22,0.1454733566183093,44,C,1.3827947373657001,11,E190,15,30,6,173
3476,16,FB12,12,32,24,0.4931910338855606,36,B,0.8254733679079614,12,A321,16,32,6,173
3477,17,FB8,8,34,16,0.019180195100852004,43,B,1.5975262511005173,8,AT72,17,34,4,173
3478,18,FA4,4,36,8,0.03779722690358922,47,A,1.6278631646298352,4,E190,18,36,2,173
3479,19,FD19,19,38,38,0.04918486019440427,60,D,1.5214619647372503,19,AT43,19,38,10,173
3480,0,FA0,0,0,0,0.061270313402706944,30,A,1.4313398047978696,0,B734,0,0,0,174
3481,1,FC1,1,2,2,0.0,38,C,1.5359797174657688,1,A320,1,2,1,174
3482,2,FB3,3,4,6,0.5843065618731161,30,B,0.6429338917272176,3,B763,2,4,2,174
3483,3,FB2,2,6,4,0.47816218421670154,17,B,0.8071025110807225,2,A319,3,6,1,174
3484,4,FC4,4,8,8,0.05177537737895532,47,C,1.4564537879475574,4,B752,4,8,2,174
